route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
BLUE,1,2,St. Norbert,1,1-1-1,3393,1
BLUE,1,3,Unicity Shopping Centre,0,1-1-1,3392,1
BLUE,1,4,University of Manitoba,1,1-1-1,3397,1
BLUE,1,7,St. Norbert,1,1-1-2,3393,1
BLUE,1,8,Unicity Shopping Centre,0,1-1-2,3392,1
BLUE,1,9,St. Norbert,1,1-1-2,3393,1
BLUE,1,10,Unicity Shopping Centre,0,1-1-2,3392,1
BLUE,1,11,University of Manitoba,1,1-1-2,3397,1
BLUE,1,12,Unicity Shopping Centre,0,1-1-2,3396,1
BLUE,1,13,St. Norbert,1,1-1-2,3393,1
BLUE,1,14,Unicity Shopping Centre,0,1-1-2,3392,1
BLUE,1,15,University of Manitoba,1,1-1-2,3397,1
BLUE,1,16,Downtown,0,1-1-2,3399,1
BLUE,1,20,St. Norbert,1,1-1-3,3391,1
BLUE,1,21,Unicity Shopping Centre,0,1-1-3,3392,1
BLUE,1,22,University of Manitoba,1,1-1-3,3397,1
BLUE,1,24,Downtown,0,1-1-3,3394,1
BLUE,1,27,University of Manitoba,1,1-1-3,3395,1
BLUE,1,28,Unicity Shopping Centre,0,1-1-3,3396,1
BLUE,1,29,St. Norbert,1,1-1-3,3393,1
BLUE,1,30,Unicity Shopping Centre,0,1-1-3,3392,1
BLUE,1,31,University of Manitoba,1,1-1-3,3397,1
BLUE,1,32,Downtown,0,1-1-3,3399,1
BLUE,1,35,St. Norbert,1,1-1-3,3402,1
BLUE,1,37,Downtown,0,1-1-3,3399,1
BLUE,1,40,St. Norbert,1,1-1-3,3402,1
BLUE,1,43,St. Norbert,1,1-1-4,3393,1
BLUE,1,44,Downtown,0,1-1-4,3394,1
BLUE,1,47,University of Manitoba,1,1-1-4,3395,1
BLUE,1,50,University of Manitoba,1,1-1-5,3401,1
BLUE,1,51,Unicity Shopping Centre,0,1-1-5,3396,1
BLUE,1,52,University of Manitoba,1,1-1-5,3397,1
BLUE,1,53,Unicity Shopping Centre,0,1-1-5,3396,1
BLUE,1,54,University of Manitoba,1,1-1-5,3397,1
BLUE,1,55,Unicity Shopping Centre,0,1-1-5,3396,1
BLUE,1,56,St. Norbert,1,1-1-5,3393,1
BLUE,1,57,Unicity Shopping Centre,0,1-1-5,3392,1
BLUE,1,58,University of Manitoba,1,1-1-5,3397,1
BLUE,1,59,Unicity Shopping Centre,0,1-1-5,3396,1
BLUE,1,60,University of Manitoba,1,1-1-5,3397,1
BLUE,1,61,Downtown,0,1-1-5,3399,1
BLUE,1,65,Unicity Shopping Centre,0,1-1-6,3398,1
BLUE,1,66,University of Manitoba,1,1-1-6,3397,1
BLUE,1,67,Unicity Shopping Centre,0,1-1-6,3396,1
BLUE,1,68,University of Manitoba,1,1-1-6,3397,1
BLUE,1,69,Unicity Shopping Centre,0,1-1-6,3396,1
BLUE,1,70,St. Norbert,1,1-1-6,3393,1
BLUE,1,71,Unicity Shopping Centre,0,1-1-6,3392,1
BLUE,1,72,University of Manitoba,1,1-1-6,3397,1
BLUE,1,73,Unicity Shopping Centre,0,1-1-6,3396,1
BLUE,1,74,St. Norbert,1,1-1-6,3393,1
672,1,76,Prairie Pointe,1,1-1-6,3345,1
672,1,77,University of Manitoba,0,1-1-6,3346,1
672,1,78,Prairie Pointe,1,1-1-6,3345,1
672,1,79,University of Manitoba,0,1-1-6,3346,1
BLUE,1,82,University of Manitoba,1,1-1-7,3397,1
BLUE,1,83,Unicity Shopping Centre,0,1-1-7,3396,1
BLUE,1,84,St. Norbert,1,1-1-7,3393,1
BLUE,1,85,Unicity Shopping Centre,0,1-1-7,3392,1
BLUE,1,86,University of Manitoba,1,1-1-7,3397,1
BLUE,1,87,Unicity Shopping Centre,0,1-1-7,3396,1
BLUE,1,88,St. Norbert,1,1-1-7,3393,1
BLUE,1,89,Unicity Shopping Centre,0,1-1-7,3392,1
BLUE,1,90,St. Norbert,1,1-1-7,3393,1
BLUE,1,92,Unicity Shopping Centre,0,1-1-7,3396,1
BLUE,1,93,University of Manitoba,1,1-1-7,3397,1
BLUE,1,94,Unicity Shopping Centre,0,1-1-7,3396,1
BLUE,1,95,University of Manitoba,1,1-1-7,3397,1
BLUE,1,98,St. Norbert,1,1-1-8,3402,1
BLUE,1,99,Unicity Shopping Centre,0,1-1-8,3392,1
BLUE,1,100,St. Norbert,1,1-1-8,3393,1
BLUE,1,101,Unicity Shopping Centre,0,1-1-8,3392,1
BLUE,1,102,University of Manitoba,1,1-1-8,3397,1
BLUE,1,103,Unicity Shopping Centre,0,1-1-8,3396,1
BLUE,1,104,St. Norbert,1,1-1-8,3393,1
BLUE,1,105,Unicity Shopping Centre,0,1-1-8,3392,1
BLUE,1,106,St. Norbert,1,1-1-8,3393,1
BLUE,1,108,Downtown,0,1-1-8,3399,1
BLUE,1,111,St. Norbert,1,1-1-8,3402,1
BLUE,1,112,Unicity Shopping Centre,0,1-1-8,3392,1
BLUE,1,113,St. Norbert,1,1-1-8,3393,1
BLUE,1,114,Unicity Shopping Centre,0,1-1-8,3392,1
BLUE,1,117,St. Norbert,1,1-1-9,3391,1
BLUE,1,118,Unicity Shopping Centre,0,1-1-9,3392,1
BLUE,1,119,University of Manitoba,1,1-1-9,3397,1
BLUE,1,120,Unicity Shopping Centre,0,1-1-9,3396,1
BLUE,1,121,St. Norbert,1,1-1-9,3393,1
BLUE,1,122,Unicity Shopping Centre,0,1-1-9,3392,1
BLUE,1,123,University of Manitoba,1,1-1-9,3397,1
BLUE,1,124,Unicity Shopping Centre,0,1-1-9,3396,1
BLUE,1,125,St. Norbert,1,1-1-9,3393,1
BLUE,1,126,Unicity Shopping Centre,0,1-1-9,3392,1
BLUE,1,129,St. Norbert,1,1-1-10,3393,1
BLUE,1,130,Unicity Shopping Centre,0,1-1-10,3392,1
BLUE,1,131,St. Norbert,1,1-1-10,3393,1
BLUE,1,132,Unicity Shopping Centre,0,1-1-10,3392,1
BLUE,1,133,University of Manitoba,1,1-1-10,3397,1
BLUE,1,134,Unicity Shopping Centre,0,1-1-10,3396,1
BLUE,1,135,St. Norbert,1,1-1-10,3393,1
BLUE,1,136,Unicity Shopping Centre,0,1-1-10,3392,1
BLUE,1,137,St. Norbert,1,1-1-10,3393,1
22,1,140,Polo Park,0,1-1-11,3235,1
22,1,141,Unicity,1,1-1-11,3233,1
BLUE,1,142,St. Norbert,1,1-1-11,3393,1
BLUE,1,143,Downtown,0,1-1-11,3394,1
BLUE,1,147,Unicity Shopping Centre,0,1-1-12,3398,1
BLUE,1,148,University of Manitoba,1,1-1-12,3397,1
BLUE,1,149,Unicity Shopping Centre,0,1-1-12,3396,1
BLUE,1,150,St. Norbert,1,1-1-12,3393,1
BLUE,1,151,Unicity Shopping Centre,0,1-1-12,3392,1
BLUE,1,152,University of Manitoba,1,1-1-12,3397,1
BLUE,1,153,Unicity Shopping Centre,0,1-1-12,3396,1
BLUE,1,154,St. Norbert,1,1-1-12,3393,1
BLUE,1,155,Unicity Shopping Centre,0,1-1-12,3392,1
BLUE,1,156,University of Manitoba,1,1-1-12,3397,1
BLUE,1,157,Unicity Shopping Centre,0,1-1-12,3396,1
BLUE,1,158,University of Manitoba,1,1-1-12,3397,1
BLUE,1,161,University of Manitoba,1,1-1-13,3401,1
BLUE,1,162,Unicity Shopping Centre,0,1-1-13,3396,1
BLUE,1,163,St. Norbert,1,1-1-13,3393,1
BLUE,1,164,Unicity Shopping Centre,0,1-1-13,3392,1
BLUE,1,165,University of Manitoba,1,1-1-13,3397,1
BLUE,1,166,Unicity Shopping Centre,0,1-1-13,3396,1
BLUE,1,167,St. Norbert,1,1-1-13,3393,1
BLUE,1,168,Unicity Shopping Centre,0,1-1-13,3392,1
BLUE,1,169,St. Norbert,1,1-1-13,3393,1
F8,1,171,Downtown,0,1-1-13,3622,1
F8,1,172,University of Manitoba,1,1-1-13,3621,1
F9,1,175,Kildonan Place,0,1-1-14,3465,1
F9,1,176,University of Manitoba,1,1-1-14,3467,1
BLUE,1,177,Unicity Shopping Centre,0,1-1-14,3396,1
BLUE,1,178,University of Manitoba,1,1-1-14,3397,1
BLUE,1,181,Unicity Shopping Centre,0,1-1-15,3392,1
BLUE,1,182,St. Norbert,1,1-1-15,3393,1
BLUE,1,183,Downtown,0,1-1-15,3394,1
F8,1,186,University of Manitoba,1,1-1-15,3621,1
BLUE,1,188,University of Manitoba,1,1-1-15,3395,1
BLUE,1,191,St. Norbert,1,1-1-16,3393,1
BLUE,1,192,Downtown,0,1-1-16,3394,1
BLUE,1,195,University of Manitoba,1,1-1-16,3395,1
BLUE,1,196,Unicity Shopping Centre,0,1-1-16,3396,1
BLUE,1,197,St. Norbert,1,1-1-16,3393,1
BLUE,1,198,Unicity Shopping Centre,0,1-1-16,3392,1
BLUE,1,199,University of Manitoba,1,1-1-16,3397,1
BLUE,1,200,Unicity Shopping Centre,0,1-1-16,3396,1
BLUE,1,201,University of Manitoba,1,1-1-16,3397,1
BLUE,1,202,Unicity Shopping Centre,0,1-1-16,3396,1
BLUE,1,203,University of Manitoba,1,1-1-16,3397,1
BLUE,1,204,Unicity Shopping Centre,0,1-1-16,3396,1
BLUE,1,205,University of Manitoba,1,1-1-16,3397,1
BLUE,1,206,Unicity Shopping Centre,0,1-1-16,3396,1
BLUE,1,209,Unicity Shopping Centre,0,1-1-17,3398,1
BLUE,1,210,St. Norbert,1,1-1-17,3393,1
BLUE,1,211,Downtown,0,1-1-17,3394,1
F8,1,214,University of Manitoba,1,1-1-17,3621,1
22,1,217,Unicity,1,1-1-18,3233,1
BLUE,1,218,University of Manitoba,1,1-1-18,3397,1
671,1,220,University of Manitoba,0,1-1-18,3521,1
F9,1,221,Kildonan Place,0,1-1-18,3465,1
BLUE,1,224,Unicity Shopping Centre,0,1-1-19,3403,1
BLUE,1,225,St. Norbert,1,1-1-19,3393,1
BLUE,1,226,Downtown,0,1-1-19,3394,1
F8,1,229,University of Manitoba,1,1-1-19,3621,1
BLUE,1,232,St. Norbert,1,1-1-20,3393,1
BLUE,1,233,Downtown,0,1-1-20,3394,1
BLUE,1,236,University of Manitoba,1,1-1-20,3395,1
BLUE,1,239,Unicity Shopping Centre,0,1-1-21,3396,1
BLUE,1,240,St. Norbert,1,1-1-21,3393,1
BLUE,1,241,Downtown,0,1-1-21,3394,1
BLUE,1,245,St. Norbert,1,1-1-22,3393,1
BLUE,1,246,Unicity Shopping Centre,0,1-1-22,3392,1
BLUE,1,247,University of Manitoba,1,1-1-22,3397,1
BLUE,1,248,Unicity Shopping Centre,0,1-1-22,3396,1
BLUE,1,249,St. Norbert,1,1-1-22,3393,1
BLUE,1,250,Unicity Shopping Centre,0,1-1-22,3392,1
BLUE,1,251,University of Manitoba,1,1-1-22,3397,1
BLUE,1,252,Unicity Shopping Centre,0,1-1-22,3396,1
BLUE,1,253,University of Manitoba,1,1-1-22,3397,1
BLUE,1,254,Downtown,0,1-1-22,3399,1
BLUE,1,258,Unicity Shopping Centre,0,1-1-23,3392,1
BLUE,1,259,St. Norbert,1,1-1-23,3393,1
BLUE,1,260,Unicity Shopping Centre,0,1-1-23,3392,1
BLUE,1,261,University of Manitoba,1,1-1-23,3397,1
BLUE,1,262,Unicity Shopping Centre,0,1-1-23,3396,1
BLUE,1,263,St. Norbert,1,1-1-23,3393,1
BLUE,1,264,Unicity Shopping Centre,0,1-1-23,3392,1
BLUE,1,265,St. Norbert,1,1-1-23,3393,1
F8,1,267,Glenway,0,1-1-23,3460,1
BLUE,1,270,Unicity Shopping Centre,0,1-1-24,3396,1
BLUE,1,271,University of Manitoba,1,1-1-24,3397,1
BLUE,1,274,Unicity Shopping Centre,0,1-1-25,3396,1
BLUE,1,275,St. Norbert,1,1-1-25,3393,1
BLUE,1,278,Unicity Shopping Centre,0,1-1-26,3392,1
BLUE,1,279,University of Manitoba,1,1-1-26,3397,1
672,1,282,University of Manitoba,0,1-1-27,3346,1
BLUE,1,284,Unicity Shopping Centre,0,1-1-27,3392,1
BLUE,1,285,University of Manitoba,1,1-1-27,3397,1
BLUE,1,286,Unicity Shopping Centre,0,1-1-27,3396,1
BLUE,1,287,St. Norbert,1,1-1-27,3393,1
BLUE,1,288,Unicity Shopping Centre,0,1-1-27,3392,1
BLUE,1,289,St. Norbert,1,1-1-27,3393,1
F8,1,291,Downtown,0,1-1-27,3622,1
BLUE,1,294,University of Manitoba,1,1-1-28,3397,1
BLUE,1,296,Downtown,0,1-1-28,3394,1
BLUE,1,299,University of Manitoba,1,1-1-28,3395,1
BLUE,1,302,University of Manitoba,1,1-1-29,3397,1
BLUE,1,304,Downtown,0,1-1-29,3394,1
BLUE,1,307,University of Manitoba,1,1-1-29,3395,1
BLUE,1,310,University of Manitoba,1,1-1-30,3395,1
BLUE,1,312,Downtown,0,1-1-30,3394,1
BLUE,1,315,University of Manitoba,1,1-1-30,3395,1
BLUE,1,316,Unicity Shopping Centre,0,1-1-30,3396,1
BLUE,1,317,St. Norbert,1,1-1-30,3393,1
BLUE,1,318,Unicity Shopping Centre,0,1-1-30,3392,1
BLUE,1,319,University of Manitoba,1,1-1-30,3397,1
BLUE,1,320,Unicity Shopping Centre,0,1-1-30,3396,1
BLUE,1,321,University of Manitoba,1,1-1-30,3397,1
BLUE,1,322,Unicity Shopping Centre,0,1-1-30,3396,1
BLUE,1,323,St. Norbert,1,1-1-30,3393,1
BLUE,1,324,Unicity Shopping Centre,0,1-1-30,3392,1
BLUE,1,325,St. Norbert,1,1-1-30,3393,1
43,1,328,RRC Polytech,1,1-1-31,3255,1
BLUE,1,330,University of Manitoba,1,1-1-31,3397,1
BLUE,1,333,Downtown,0,1-1-32,3394,1
BLUE,1,336,University of Manitoba,1,1-1-32,3395,1
BLUE,1,339,University of Manitoba,1,1-1-33,3397,1
BLUE,1,340,Unicity Shopping Centre,0,1-1-33,3396,1
BLUE,1,341,St. Norbert,1,1-1-33,3393,1
BLUE,1,342,Unicity Shopping Centre,0,1-1-33,3392,1
BLUE,1,343,University of Manitoba,1,1-1-33,3397,1
BLUE,1,344,Unicity Shopping Centre,0,1-1-33,3396,1
BLUE,1,345,University of Manitoba,1,1-1-33,3397,1
BLUE,1,346,Unicity Shopping Centre,0,1-1-33,3396,1
BLUE,1,349,University of Manitoba,1,1-1-34,3395,1
BLUE,1,351,Downtown,0,1-1-34,3394,1
BLUE,1,354,University of Manitoba,1,1-1-34,3395,1
671,1,357,University of Manitoba,0,1-1-35,3521,1
BLUE,1,359,University of Manitoba,1,1-1-35,3395,1
D19,1,362,Downtown,0,1-1-36,3443,1
BLUE,1,364,University of Manitoba,1,1-1-36,3395,1
BLUE,1,367,Unicity Shopping Centre,0,1-1-37,3392,1
BLUE,1,368,St. Norbert,1,1-1-37,3393,1
BLUE,1,369,Unicity Shopping Centre,0,1-1-37,3392,1
BLUE,1,370,University of Manitoba,1,1-1-37,3397,1
BLUE,1,371,Unicity Shopping Centre,0,1-1-37,3396,1
BLUE,1,372,St. Norbert,1,1-1-37,3393,1
BLUE,1,373,Unicity Shopping Centre,0,1-1-37,3392,1
BLUE,1,374,St. Norbert,1,1-1-37,3393,1
BLUE,1,377,St. Norbert,1,1-1-38,3393,1
BLUE,1,378,Unicity Shopping Centre,0,1-1-38,3392,1
BLUE,1,379,University of Manitoba,1,1-1-38,3397,1
BLUE,1,380,Unicity Shopping Centre,0,1-1-38,3396,1
BLUE,1,381,St. Norbert,1,1-1-38,3393,1
BLUE,1,382,Unicity Shopping Centre,0,1-1-38,3392,1
BLUE,1,383,St. Norbert,1,1-1-38,3393,1
BLUE,1,384,Unicity Shopping Centre,0,1-1-38,3392,1
BLUE,1,385,St. Norbert,1,1-1-38,3393,1
BLUE,1,388,University of Manitoba,1,1-1-39,3395,1
BLUE,1,389,Unicity Shopping Centre,0,1-1-39,3396,1
BLUE,1,390,St. Norbert,1,1-1-39,3393,1
BLUE,1,391,Unicity Shopping Centre,0,1-1-39,3392,1
BLUE,1,392,University of Manitoba,1,1-1-39,3397,1
BLUE,1,393,Unicity Shopping Centre,0,1-1-39,3396,1
BLUE,1,394,St. Norbert,1,1-1-39,3393,1
BLUE,1,395,Unicity Shopping Centre,0,1-1-39,3392,1
BLUE,1,396,University of Manitoba,1,1-1-39,3397,1
BLUE,1,397,Downtown,0,1-1-39,3399,1
BLUE,1,401,Unicity Shopping Centre,0,1-1-40,3392,1
BLUE,1,402,St. Norbert,1,1-1-40,3393,1
BLUE,1,405,St. Norbert,1,1-1-41,3393,1
BLUE,1,406,Downtown,0,1-1-41,3394,1
BLUE,1,409,University of Manitoba,1,1-1-41,3395,1
BLUE,1,412,University of Manitoba,1,1-1-42,3395,1
BLUE,1,414,Unicity Shopping Centre,0,1-1-42,3392,1
BLUE,1,415,University of Manitoba,1,1-1-42,3397,1
BLUE,1,416,Unicity Shopping Centre,0,1-1-42,3396,1
BLUE,1,417,St. Norbert,1,1-1-42,3393,1
BLUE,1,418,Unicity Shopping Centre,0,1-1-42,3392,1
BLUE,1,419,St. Norbert,1,1-1-42,3393,1
BLUE,1,420,Unicity Shopping Centre,0,1-1-42,3392,1
BLUE,1,423,Downtown,0,1-1-43,3394,1
BLUE,1,426,University of Manitoba,1,1-1-43,3395,1
BLUE,1,427,Unicity Shopping Centre,0,1-1-43,3396,1
BLUE,1,428,St. Norbert,1,1-1-43,3393,1
BLUE,1,429,Unicity Shopping Centre,0,1-1-43,3392,1
BLUE,1,430,University of Manitoba,1,1-1-43,3397,1
BLUE,1,431,Unicity Shopping Centre,0,1-1-43,3396,1
BLUE,1,432,University of Manitoba,1,1-1-43,3397,1
BLUE,1,433,Unicity Shopping Centre,0,1-1-43,3396,1
BLUE,1,436,Unicity Shopping Centre,0,1-1-44,3392,1
BLUE,1,437,University of Manitoba,1,1-1-44,3397,1
BLUE,1,438,Unicity Shopping Centre,0,1-1-44,3396,1
BLUE,1,439,St. Norbert,1,1-1-44,3393,1
BLUE,1,440,Unicity Shopping Centre,0,1-1-44,3392,1
BLUE,1,441,University of Manitoba,1,1-1-44,3397,1
BLUE,1,442,Downtown,0,1-1-44,3399,1
BLUE,1,445,St. Norbert,1,1-1-44,3402,1
BLUE,1,446,Unicity Shopping Centre,0,1-1-44,3392,1
BLUE,1,449,University of Manitoba,1,1-1-45,3397,1
BLUE,1,450,Unicity Shopping Centre,0,1-1-45,3396,1
BLUE,1,451,St. Norbert,1,1-1-45,3393,1
BLUE,1,452,Unicity Shopping Centre,0,1-1-45,3392,1
BLUE,1,453,University of Manitoba,1,1-1-45,3397,1
BLUE,1,454,Unicity Shopping Centre,0,1-1-45,3396,1
BLUE,1,455,University of Manitoba,1,1-1-45,3397,1
BLUE,1,456,Downtown,0,1-1-45,3399,1
BLUE,1,460,University of Manitoba,1,1-1-46,3395,1
BLUE,1,461,Unicity Shopping Centre,0,1-1-46,3396,1
BLUE,1,462,St. Norbert,1,1-1-46,3393,1
BLUE,1,463,Unicity Shopping Centre,0,1-1-46,3392,1
BLUE,1,464,University of Manitoba,1,1-1-46,3397,1
BLUE,1,465,Unicity Shopping Centre,0,1-1-46,3396,1
BLUE,1,466,University of Manitoba,1,1-1-46,3397,1
BLUE,1,467,Downtown,0,1-1-46,3399,1
BLUE,1,470,Downtown,0,1-1-46,3399,1
D16,1,474,RRC Polytech,1,1-1-47,3620,1
BLUE,1,476,University of Manitoba,1,1-1-47,3397,1
22,1,479,Polo Park,0,1-1-48,3234,1
BLUE,1,481,University of Manitoba,1,1-1-48,3395,1
BLUE,1,484,University of Manitoba,1,1-1-49,3397,1
BLUE,1,487,University of Manitoba,1,1-1-50,3395,1
BLUE,1,488,Unicity Shopping Centre,0,1-1-50,3396,1
BLUE,1,489,St. Norbert,1,1-1-50,3393,1
BLUE,1,490,Unicity Shopping Centre,0,1-1-50,3392,1
BLUE,1,491,University of Manitoba,1,1-1-50,3397,1
BLUE,1,492,Unicity Shopping Centre,0,1-1-50,3396,1
BLUE,1,493,University of Manitoba,1,1-1-50,3397,1
BLUE,1,494,Downtown,0,1-1-50,3399,1
BLUE,1,497,St. Norbert,1,1-1-50,3393,1
BLUE,1,498,Unicity Shopping Centre,0,1-1-50,3392,1
BLUE,1,499,St. Norbert,1,1-1-50,3393,1
BLUE,1,502,St. Norbert,1,1-1-51,3393,1
BLUE,1,503,Unicity Shopping Centre,0,1-1-51,3392,1
BLUE,1,504,University of Manitoba,1,1-1-51,3397,1
BLUE,1,505,Unicity Shopping Centre,0,1-1-51,3396,1
BLUE,1,506,St. Norbert,1,1-1-51,3393,1
BLUE,1,507,Unicity Shopping Centre,0,1-1-51,3392,1
BLUE,1,509,St. Norbert,1,1-1-51,3402,1
BLUE,1,510,Unicity Shopping Centre,0,1-1-51,3392,1
BLUE,1,511,St. Norbert,1,1-1-51,3393,1
BLUE,1,514,Downtown,0,1-1-52,3399,1
BLUE,1,517,St. Norbert,1,1-1-52,3402,1
BLUE,1,519,Downtown,0,1-1-52,3399,1
BLUE,1,522,St. Norbert,1,1-1-52,3402,1
BLUE,1,525,Downtown,0,1-1-53,3399,1
BLUE,1,528,St. Norbert,1,1-1-53,3402,1
BLUE,1,529,Unicity Shopping Centre,0,1-1-53,3392,1
BLUE,1,532,Unicity Shopping Centre,0,1-1-54,3396,1
BLUE,1,533,University of Manitoba,1,1-1-54,3397,1
BLUE,1,534,Unicity Shopping Centre,0,1-1-54,3396,1
BLUE,1,537,Unicity Shopping Centre,0,1-1-55,3396,1
BLUE,1,538,St. Norbert,1,1-1-55,3393,1
BLUE,1,539,Unicity Shopping Centre,0,1-1-55,3392,1
BLUE,1,540,St. Norbert,1,1-1-55,3393,1
BLUE,1,541,Unicity Shopping Centre,0,1-1-55,3392,1
BLUE,1,542,St. Norbert,1,1-1-55,3393,1
BLUE,1,545,Downtown,0,1-1-56,3399,1
BLUE,1,548,St. Norbert,1,1-1-56,3402,1
671,1,550,Prairie Pointe,1,1-1-56,3522,1
679,1,552,Seel Station,0,1-1-56,3357,1
BLUE,1,555,Downtown,0,1-1-57,3399,1
BLUE,1,558,St. Norbert,1,1-1-57,3402,1
BLUE,1,559,Unicity Shopping Centre,0,1-1-57,3392,1
BLUE,1,560,University of Manitoba,1,1-1-57,3397,1
BLUE,1,563,St. Norbert,1,1-1-58,3402,1
BLUE,1,564,Unicity Shopping Centre,0,1-1-58,3392,1
BLUE,1,565,University of Manitoba,1,1-1-58,3397,1
672,1,566,Prairie Pointe,1,1-1-58,3345,1
BLUE,1,569,Unicity Shopping Centre,0,1-1-59,3392,1
BLUE,1,571,St. Norbert,1,1-1-59,3402,1
BLUE,1,572,Unicity Shopping Centre,0,1-1-59,3392,1
BLUE,1,573,St. Norbert,1,1-1-59,3393,1
BLUE,1,574,Unicity Shopping Centre,0,1-1-59,3392,1
BLUE,1,575,St. Norbert,1,1-1-59,3393,1
BLUE,1,576,Unicity Shopping Centre,0,1-1-59,3392,1
BLUE,1,577,University of Manitoba,1,1-1-59,3397,1
672,1,580,Prairie Pointe,1,1-1-60,3345,1
672,1,581,University of Manitoba,0,1-1-60,3346,1
BLUE,1,582,Unicity Shopping Centre,0,1-1-60,3396,1
BLUE,1,583,St. Norbert,1,1-1-60,3393,1
BLUE,1,584,Unicity Shopping Centre,0,1-1-60,3392,1
BLUE,1,585,St. Norbert,1,1-1-60,3393,1
BLUE,1,586,Unicity Shopping Centre,0,1-1-60,3392,1
BLUE,1,587,St. Norbert,1,1-1-60,3393,1
BLUE,1,588,Unicity Shopping Centre,0,1-1-60,3392,1
BLUE,1,589,University of Manitoba,1,1-1-60,3397,1
BLUE,1,594,St. Norbert,1,1-1-61,3402,1
BLUE,1,595,Unicity Shopping Centre,0,1-1-61,3392,1
BLUE,1,598,St. Norbert,1,1-1-62,3393,1
BLUE,1,599,Unicity Shopping Centre,0,1-1-62,3392,1
BLUE,1,602,St. Norbert,1,1-1-63,3402,1
BLUE,1,603,Unicity Shopping Centre,0,1-1-63,3392,1
BLUE,1,606,Unicity Shopping Centre,0,1-1-64,3396,1
BLUE,1,607,St. Norbert,1,1-1-64,3393,1
BLUE,1,610,Unicity Shopping Centre,0,1-1-65,3392,1
BLUE,1,611,St. Norbert,1,1-1-65,3393,1
BLUE,1,614,Downtown,0,1-1-66,3399,1
BLUE,1,617,St. Norbert,1,1-1-66,3402,1
BLUE,1,618,Unicity Shopping Centre,0,1-1-66,3392,1
43,1,621,Downtown,0,1-1-67,3596,1
BLUE,1,623,St. Norbert,1,1-1-67,3402,1
F8,1,625,Downtown,0,1-1-67,3622,1
BLUE,1,628,St. Norbert,1,1-1-68,3402,1
BLUE,1,630,Unicity Shopping Centre,0,1-1-68,3396,1
BLUE,1,631,University of Manitoba,1,1-1-68,3397,1
889,1,634,Tecumseh Loop,0,1-1-69,3387,1
BLUE,1,636,St. Norbert,1,1-1-69,3402,1
F9,1,638,Lakewood at Vermillion,0,1-1-69,3623,1
BLUE,1,641,Downtown,0,1-1-70,3399,1
BLUE,1,644,St. Norbert,1,1-1-70,3402,1
889,1,646,Tecumseh Loop,0,1-1-70,3387,1
BLUE,1,649,St. Norbert,1,1-1-71,3402,1
BLUE,1,650,Unicity Shopping Centre,0,1-1-71,3392,1
BLUE,1,653,Unicity Shopping Centre,0,1-1-72,3396,1
BLUE,1,654,St. Norbert,1,1-1-72,3393,1
BLUE,1,657,Downtown,0,1-1-73,3399,1
BLUE,1,660,St. Norbert,1,1-1-73,3402,1
F8,1,662,Downtown,0,1-1-73,3622,1
BLUE,1,665,Downtown,0,1-1-74,3399,1
BLUE,1,668,St. Norbert,1,1-1-74,3402,1
672,1,670,Prairie Pointe,1,1-1-74,3345,1
672,1,671,University of Manitoba,0,1-1-74,3346,1
BLUE,1,672,Unicity Shopping Centre,0,1-1-74,3396,1
BLUE,1,673,University of Manitoba,1,1-1-74,3397,1
F8,1,674,Glenway,0,1-1-74,3460,1
F8,1,675,University of Manitoba,1,1-1-74,3461,1
BLUE,1,676,Unicity Shopping Centre,0,1-1-74,3396,1
BLUE,1,677,St. Norbert,1,1-1-74,3393,1
BLUE,1,680,Unicity Shopping Centre,0,1-1-75,3396,1
BLUE,1,681,University of Manitoba,1,1-1-75,3397,1
BLUE,1,682,Unicity Shopping Centre,0,1-1-75,3396,1
BLUE,1,683,University of Manitoba,1,1-1-75,3397,1
BLUE,1,684,Unicity Shopping Centre,0,1-1-75,3396,1
BLUE,1,685,University of Manitoba,1,1-1-75,3397,1
F8,1,686,Glenway,0,1-1-75,3460,1
F8,1,687,University of Manitoba,1,1-1-75,3461,1
BLUE,1,690,Unicity Shopping Centre,0,1-1-76,3396,1
BLUE,1,691,St. Norbert,1,1-1-76,3393,1
224,1,694,Polo Park,0,1-1-77,3608,1
BLUE,1,696,St. Norbert,1,1-1-77,3402,1
678,1,698,South Pointe,1,1-1-77,3356,1
BLUE,1,701,St. Norbert,1,1-1-78,3402,1
BLUE,1,702,Unicity Shopping Centre,0,1-1-78,3392,1
38,1,705,Garden City Hub,1,1-2-1,3249,1
FX2,1,706,St. Vital Centre,1,1-2-1,3573,1
FX2,1,707,Garden City Centre,0,1-2-1,3574,1
FX2,1,708,St. Vital Centre,1,1-2-1,3573,1
FX2,1,709,Garden City Centre,0,1-2-1,3574,1
FX2,1,710,St. Vital Centre,1,1-2-1,3573,1
FX2,1,711,Garden City Centre,0,1-2-1,3574,1
FX2,1,712,St. Vital Centre,1,1-2-1,3573,1
FX2,1,713,Garden City Centre,0,1-2-1,3574,1
FX2,1,714,St. Vital Centre,1,1-2-1,3573,1
889,1,716,Tecumseh Loop,0,1-2-1,3387,1
332,1,718,Garden City Hub,0,1-2-1,3296,1
FX2,1,721,St. Vital Centre,1,1-2-2,3573,1
FX2,1,722,Garden City Centre,0,1-2-2,3574,1
